id,type,categ_id/display_name,qty_available,uom_id/display_name,default_code,name,standard_price,list_price,available_in_pos,,,
__export__.product_template_2065_da0b218a,Producto almacenable,OTROS,45,UNIDAD,PLC1570,POLLO DESHILACHADO,0.5,1,VERDADERO,,,
__export__.product_template_2333_98392572,Producto almacenable,COMIDA,0,UNIDAD,PLC1599,POLLO FRITO,8,10,VERDADERO,,,
__export__.product_template_1450_aa4a00e4,Producto almacenable,COMIDA,0,UNIDAD,PLC1251,POLLO SALTADO,0,1,FALSO,,,
__export__.product_template_1827_1a3049dc,Consumible,All,0,UNIDAD,,POR CONSUMO,0,0,VERDADERO,,,
__export__.product_template_1859_d3fdab7c,Producto almacenable,COMIDA,0,UNIDAD,PLC1400,PORCION DE 3 ALITAS,5,8,FALSO,,,
__export__.product_template_1724_ed9b5ee8,Consumible,COMIDA,0,UNIDAD,PLC1674,PORCION DE ARROZ,0,3,VERDADERO,,,
__export__.product_template_1771_86a6facf,Consumible,COMIDA,0,UNIDAD,PLC1478,PORCION DE ARROZ EXTRA,1,5,VERDADERO,,,
__export__.product_template_2137_66e3933a,Consumible,COMIDA,0,UNIDAD,PLC1675,PORCION DE HOT DOG,1,2,VERDADERO,,,
__export__.product_template_589_10b47299,Consumible,SANDWICHES,0,UNIDAD,PLC1190,PORCION DE HUEVO,1,2,VERDADERO,,,
__export__.product_template_1886_909a614c,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1420,PORCION DE HUEVO (CORPOR. MILLA),0,2,VERDADERO,,,
__export__.product_template_590_dfd3b966,Consumible,SANDWICHES,0,UNIDAD,PLC1191,PORCION DE PAPAS FRITAS,2,4,VERDADERO,,,
__export__.product_template_1786_33f71235,Consumible,COMIDA,0,UNIDAD,PLC1676,PORCION DE PLATANO FRITO,0.7,3,VERDADERO,,,
__export__.product_template_1512_2546b97a,Consumible,OTROS,0,UNIDAD,,PORCION DE PLATANO FRITO,0,2,FALSO,,,
__export__.product_template_591_a5dfe681,Consumible,COMIDA,0,UNIDAD,PLC1192,PORCION DE QUESO,0,1,VERDADERO,,,
__export__.product_template_592_220d3f13,Consumible,COMIDA,0,UNIDAD,PLC1193,PORCION DE TOCINO,0,1,VERDADERO,,,
__export__.product_template_2138_3212f344,Producto almacenable,All,0,UNIDAD,,POSTRE VASO GRANDE,1.2,2.5,VERDADERO,,,
__export__.product_template_2334_b78033cb,Consumible,COMIDA,0,UNIDAD,,PRESA BROASTER SOLO,5,7,VERDADERO,,,
__export__.product_template_2310_aef6adfc,Consumible,COMIDA,0,UNIDAD,,PRESA EXTRA,0,5,VERDADERO,,,
__export__.product_template_545_a5d55ec0,Producto almacenable,POSTRES,0,UNIDAD,PLC1146,PUDDING,0.93,2.5,VERDADERO,,,
__export__.product_template_546_a2921829,Producto almacenable,POSTRES,0,UNIDAD,PLC1147,PUDDING CON GALLETA,1.01,1.5,FALSO,,,
PROD2X_0011_product_template,Producto almacenable,POSTRES,0,UNIDAD,PLC1679,PUDIN SABOR A CHOCOLATE X100 GR,5.5,4,VERDADERO,,,
PROD2X_0012_product_template,Producto almacenable,POSTRES,0,UNIDAD,PLC1680,PUDIN SABOR A VAINILLA X100 GR,1,2,VERDADERO,,,
__export__.product_template_2039_450975a9,Producto almacenable,COMIDA,0,UNIDAD,PLC1543,PURE CON POLLO FRITO,7,10,FALSO,,,
__export__.product_template_1996_3c05a21a,Producto almacenable,BEBIDA CALIENTE,0,UNIDAD,PLC1505,QUINUA X 300 ML,1,2,VERDADERO,,,
__export__.product_template_1999_b39bb906,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1508,QUINUA(CORPOR.MILLA),1,2,VERDADERO,,,
__export__.product_template_1760_b4e5fcd0,Producto almacenable,All,0,UNIDAD,,RACION DE CREMAS,0.2,0.5,VERDADERO,,,
__export__.product_template_2284_64158c63,Consumible,All,0,UNIDAD,ADM,RAMO PILSEN EN CAJA FULL COLOR PILSEN X 5,0,0,FALSO,,,
__export__.product_template_444_a11de38e,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1044,REFRESCO DE MARACUYA JARRA X 1 LT,0,4,VERDADERO,,,
__export__.product_template_445_b28abe24,Producto almacenable,BEBIDA FRIA,0,UNIDAD,PLC1045,REFRESCO DE MARACUYA JARRA X 500 ML,0,2,VERDADERO,,,
__export__.product_template_1955_2e0c2d6c,Producto almacenable,BEBIDA FRIA,-689,UNIDAD,PLC1466,REFRESCO EN BOTELLA,1,2.5,VERDADERO,,,
__export__.product_template_2314_8ea31da3,Consumible,All,0,UNIDAD,ADM,REGALO CORPORATIVO DIA DEL PADRE,0,0,FALSO,,,
__export__.product_template_2113_ab30cfa9,Consumible,All,0,UNIDAD,ADM,"REGALO PARA ELLA (Taza con flores, bombones y tarjeta de saludo)",0,0.5,FALSO,,,
__export__.product_template_2336_30ede9eb,Producto almacenable,CONFITERIA,0,UNIDAD,,ROSQUITAS,0.94,0.8,VERDADERO,,,
__export__.product_template_1845_46fbdc81,Producto almacenable,GENÉRICO,11,UNIDAD,BASE,SALCHICHA  HUACHANA,0.5,1,FALSO,,,
__export__.product_template_2034_2e60128b,Producto almacenable,GENÉRICO,19,UNIDAD,BASE,SALCHICHA FRANKFURTER,1,2,VERDADERO,,,
__export__.product_template_2328_53acfc40,Consumible,COMIDA,0,UNIDAD,,SALCHICHA FRANKFURTER SOLO,1,2,VERDADERO,,,
__export__.product_template_2367_a90b1d86,Producto almacenable,GENÉRICO,-41,UNIDAD,BASE,SALCHICHA MINI FRANKFUTER,1,2,VERDADERO,,,
__export__.product_template_593_ed5a4e07,Consumible,SANDWICHES,0,UNIDAD,PLC1194,SALCHIPAPA CLASICA (PAPAS+HOT DOG+CREMAS),3.38,9,VERDADERO,,,
__export__.product_template_2026_54edeb57,Consumible,SANDWICHES,0,UNIDAD,PLC1533,SALCHIPAPA ESPECIAL (PAPAS+HOT DOG+HUEVO+CREMAS),5,11,VERDADERO,,,
__export__.product_template_2293_e6e14fea,Consumible,SANDWICHES,0,UNIDAD,,SALCHIPAPA GRANDE CLASICA (PAPAS+2HOT DOG+CREMAS) ,0,14,VERDADERO,,,
__export__.product_template_1927_ee82f984,Producto almacenable,COMIDA,0,UNIDAD,PLC1448,SALPICON DE POLLO,7,8,FALSO,,,
__export__.product_template_2005_40ff319c,Producto almacenable,COMIDA,0,UNIDAD,PLC1514,SALTADO DE COLIFLOR,7,8,FALSO,,,
__export__.product_template_1932_c31812a3,Consumible,All,0,UNIDAD,ADM,SANDWICHITO DE POLLO,0,0.5,FALSO,,,
__export__.product_template_1963_e242c029,Consumible,All,0,UNIDAD,ADM,SANDWICHITO SURTIDO,0,0.5,FALSO,,,
__export__.product_template_522_1fd77a6e,Producto almacenable,HELADOS,0,UNIDAD,PLC1122,SANDWICHITO VAINILLA X 49 ML MINI,0.97,2,VERDADERO,,,
__export__.product_template_1430_c27073aa,Producto almacenable,COMIDA,2,UNIDAD,PLC1231,SECO A LA HUACHANA CON YUCA,5,10,FALSO,,,
__export__.product_template_1453_ed7c6f26,Producto almacenable,COMIDA,0,UNIDAD,PLC1254,SECO A LA NORTEÑA,7,8,FALSO,,,
__export__.product_template_1454_5af373a0,Producto almacenable,COMIDA,0,UNIDAD,PLC1255,SECO DE CARNE,0,1,FALSO,,,
__export__.product_template_2326_14cc1e8f,Producto almacenable,COMIDA,0,UNIDAD,PLC1598,SECO DE POLLO CON YUCA ,5,8,FALSO,,,
__export__.product_template_1934_377ba67c,Consumible,All,0,UNIDAD,ADM,SERVICIO DE TRASLADO,0,0.5,FALSO,,,
__export__.product_template_1745_003ea9cf,Consumible,OTROS,0,UNIDAD,,SNACK SURTIDOS,0,0,FALSO,,,
__export__.product_template_2038_ded438e2,Producto almacenable,COMIDA,1,UNIDAD,PLC1542,SOPA A LA MINUTA,7,5,FALSO,,,
__export__.product_template_1991_be596fe1,Producto almacenable,COMIDA,0,UNIDAD,PLC1499,SOPA DE ARROZ,13,5,FALSO,,,
__export__.product_template_2341_e64a3263,Producto almacenable,COMIDA,0,UNIDAD,,SOPA DE CASA,0,1,VERDADERO,,,
__export__.product_template_1984_dc6ed493,Producto almacenable,COMIDA,11,UNIDAD,PLC1493,SOPA DE MORON,4,5,FALSO,,,
__export__.product_template_1420_b718622e,Producto almacenable,COMIDA,9,UNIDAD,PLC1221,SOPA DE POLLO,2,5,FALSO,,,
__export__.product_template_1419_e4361928,Producto almacenable,COMIDA,18,UNIDAD,PLC1220,SOPA DE SEMOLA,7,8,FALSO,,,
__export__.product_template_2015_73628628,Producto almacenable,COMIDA,5,UNIDAD,PLC1521,SOPA DE VERDURAS,4,5,FALSO,,,
__export__.product_template_2105_099c8099,Consumible,All,0,UNIDAD,ADM,SOUVENIR CORPORATIVO DIA DE LA MADRE,0,0.5,FALSO,,,
__export__.product_template_2084_eed1b704,Consumible,All,0,UNIDAD,ADM,SOUVENIR DIA DE LA MUJER,0,0.5,FALSO,,,
__export__.product_template_2166_5a7bedcc,Consumible,All,0,UNIDAD,ADM,SOUVENIR DIA DEL HOMBRE (CERVEZA STELLA ARTROIS + CHOCOLATE SNICKERS + MOÑO Y TARJETA DECORATIVA),0,0.5,FALSO,,,
__export__.product_template_2225_9efb4f4a,Consumible,All,0,UNIDAD,ADM,SOUVENIR DIA DEL TRABAJADOR,0,0.5,FALSO,,,
__export__.product_template_1872_73c0e00a,Producto almacenable,BEBIDA ENVASADA,13,UNIDAD,PLC1405,SPORADE X 500 ML TROPICAL,2.2,3.5,VERDADERO,,,
__export__.product_template_2325_8ff58430,Producto almacenable,COMIDA,0,UNIDAD,PLC1597,SUDADO DE POLLO,5,10,FALSO,,,
__export__.product_template_1804_9d090553,Consumible,All,0,UNIDAD,ADM,TABLETA DE CHOCOLATE X 50 GR.,0,0.5,FALSO,,,
__export__.product_template_1457_796f9164,Producto almacenable,COMIDA,0,UNIDAD,PLC1258,TALLARIN AL PESTO CON POLLO,1,1,FALSO,,,
__export__.product_template_1455_50e8bf41,Producto almacenable,COMIDA,0,UNIDAD,PLC1256,TALLARIN ROJO CON POLLO,10,14,FALSO,,,
__export__.product_template_1456_75687ddc,Producto almacenable,COMIDA,0,UNIDAD,PLC1257,TALLARIN SALTADO CON CARNE,8,10,FALSO,,,
__export__.product_template_1929_dab38aae,Producto almacenable,COMIDA,0,UNIDAD,PLC1451,TALLARIN SALTADO DE POLLO,7,10,FALSO,,,
__export__.product_template_2032_cb6d75c4,Producto almacenable,COMIDA,0,UNIDAD,PLC1534,TALLARINES ROJOS,7,8,FALSO,,,
__export__.product_template_1983_5e30ae2e,Producto almacenable,COMIDA,0,UNIDAD,PLC1492,TALLARINES SALTADO,7,8,FALSO,,,
__export__.product_template_2007_830de47d,Producto almacenable,COMIDA,0,UNIDAD,PLC1516,TALLARINES VERDES,7,10,FALSO,,,
__export__.product_template_1956_3cb8f12d,Producto almacenable,OTROS,0,UNIDAD,PLC1467,TAPER (CORPOR.MILLA),1,2,VERDADERO,,,
__export__.product_template_1938_1ddd485a,Producto almacenable,GENÉRICO,258,UNIDAD,PLC1454,TAPER DE SOPA,0.5,1,VERDADERO,,,
__export__.product_template_1939_5de36bb0,Producto almacenable,COMIDA,518,UNIDAD,PLC1455,TAPER X UND,0.5,1,VERDADERO,,,
__export__.product_template_1783_90d1054a,Consumible,OTROS,0,UNIDAD,PLC1452,TAPERS PARA MENU,1,2,VERDADERO,,,
__export__.product_template_547_86734bec,Producto almacenable,POSTRES,1,UNIDAD,PLC1148,TARTALETAS,4.5,6,VERDADERO,,,
__export__.product_template_1421_0bbef9b8,Producto almacenable,COMIDA,0,UNIDAD,PLC1222,TEQUEÑO,0.5,5,FALSO,,,
__export__.product_template_1778_ee5ee589,Producto almacenable,COMIDA,10,UNIDAD,PLC1551,TEQUEÑOS,2,5,FALSO,,,
__export__.product_template_1944_1414f8f9,Producto almacenable,OTROS,0,UNIDAD,PLC1459,TOALLA HIGENICA,1,1.5,VERDADERO,,,
__export__.product_template_2036_1afee22a,Producto almacenable,COMIDA,0,UNIDAD,PLC1541,TORREJA DE BROCOLI,4,5,FALSO,,,
__export__.product_template_2335_58a1db1c,Consumible,POSTRES,0,UNIDAD,,TORREJITA DE PLATANO,0,1,VERDADERO,,,
__export__.product_template_548_f9c1d65d,Producto almacenable,POSTRES,0,UNIDAD,PLC1149,TORTA 3 LECHES TAJADA,2,7,FALSO,,,
__export__.product_template_1945_4ebf4ed8,Consumible,All,0,UNIDAD,ADM,TORTA DE 3 LECHES,0,0.5,FALSO,,,
__export__.product_template_2316_630ef17a,Producto almacenable,GENÉRICO,5,UNIDAD,BASE,TORTA DE CHOCOLATE ,0,7,VERDADERO,,,
__export__.product_template_549_ca3e701d,Consumible,POSTRES,0,UNIDAD,PLC1150,TORTA DE CHOCOLATE X TAJADA,4.38,7,VERDADERO,,,
__export__.product_template_550_66b1f801,Producto almacenable,POSTRES,-6,UNIDAD,PLC1151,TORTA DE GALLETA TAJADA,3.3,6,VERDADERO,,,
__export__.product_template_551_a642595a,Producto almacenable,POSTRES,0,UNIDAD,PLC1152,TORTA DE PECANAS TAJADA,1,1,FALSO,,,
__export__.product_template_552_22e29a73,Producto almacenable,POSTRES,0,UNIDAD,PLC1153,TORTA DE ZAPALLO TAJADA,0,1,FALSO,,,
__export__.product_template_1722_1492f839,Producto almacenable,POSTRES,0,UNIDAD,PLC1684,TORTA FRIA,6,1,FALSO,,,
__export__.product_template_553_d37d5e49,Producto almacenable,POSTRES,0,UNIDAD,PLC1154,TORTA FRIA TAJADA,0,1,FALSO,,,
__export__.product_template_2154_ee4c9953,Producto almacenable,POSTRES,0,UNIDAD,PLC1686,TORTA HELADA,2.5,6,FALSO,,,
__export__.product_template_1972_a2dfd0ce,Producto almacenable,CONFITERIA,0,UNIDAD,PLC1481,TORTA SELVA NEGRA,60,75,FALSO,,,
__export__.product_template_1524_1621169a,Producto almacenable,SNACK,9,UNIDAD,PLC1356,TORTILLAS FRITAS DE MAIZ DORITOS X 21 GR QUESO,0.89,1.5,VERDADERO,,,
__export__.product_template_594_64b643ad,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1195,TOSTADAS CON MERMELADA,1.69,2,VERDADERO,,,
__export__.product_template_1967_826cfb61,Producto almacenable,CONFITERIA,12,UNIDAD,PLC1475,TRIDENT  X 30.6GR COOL BUBBLE ROSADO,2.54,4,VERDADERO,,,
__export__.product_template_2014_ec228eda,Producto almacenable,CONFITERIA,0,UNIDAD,PLC1520,TRIDENT ARTIFICIAL X 30.6GR MENTA,3.08,4,VERDADERO,,,
__export__.product_template_1758_0a1437eb,Producto almacenable,CONFITERIA,14,UNIDAD,PLC1363,TRIDENT X 30.6 GR CHICL SANDIA,2.67,4,VERDADERO,,,
__export__.product_template_1873_d184aca1,Producto almacenable,CONFITERIA,6,UNIDAD,PLC1686,TRIDENT X 30.6 GR FRESHMINT,2.58,4,VERDADERO,,,
__export__.product_template_1826_fc0c5178,Producto almacenable,CONFITERIA,17,UNIDAD,PLC1482,TRIDENT X 30.6 GR HERBAL,2.68,4,VERDADERO,,,
__export__.product_template_2001_49d1f89b,Producto almacenable,CONFITERIA,3,UNIDAD,PLC1509,TRIDENT X 30.6GR MORA ,2.61,4,VERDADERO,,,
__export__.product_template_2344_a484e5e9,Producto almacenable,CONFITERIA,3,UNIDAD,,TRIDENT X 8.5 GR FRESA FRUTILLA,1.5,2.1,VERDADERO,,,
__export__.product_template_2016_14c5f677,Producto almacenable,COMIDA,0,UNIDAD,PLC1522,TRIGO CON POLLO,7,10,FALSO,,,
__export__.product_template_1933_32551575,Consumible,All,0,UNIDAD,,TRIPLE CLASICO,0,1,VERDADERO,,,
__export__.product_template_595_357997d0,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1196,"TRIPLE DURAZNO, POLLO,JAMON",2.79,7,VERDADERO,,,
__export__.product_template_597_14dbd143,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1198,"TRIPLE HUEVO, TOMATE, POLLO",2.71,7,VERDADERO,,,
__export__.product_template_598_568b40b0,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1199,"TRIPLE PALTA, TOMATE Y POLLO",2.54,7,VERDADERO,,,
__export__.product_template_599_28b66597,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1200,"TRIPLE POLLO, JAMON Y QUESO",2.96,7,VERDADERO,,,
__export__.product_template_596_be416d7d,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1197,"TRIPLE TOMATE, PALTA,JAMON Y QUESO",2.71,7,VERDADERO,,,
__export__.product_template_2159_4ee38a60,Producto almacenable,POSTRES,0,UNIDAD,PLC1687,TURRONES,0.75,1.5,VERDADERO,,,
__export__.product_template_524_9d3ffbc5,Consumible,OTROS,0,UNIDAD,PLC1125,UTENSILIOS DE PLASTICO,0,1,VERDADERO,,,
__export__.product_template_1986_e3c2394d,Producto almacenable,COMIDA,7,UNIDAD,PLC1495,VAINITA DE GUISADA C/PAPAS FRITAS,7,8,FALSO,,,
__export__.product_template_2135_a429dd40,Producto almacenable,JUGOS,0,UNIDAD,,VASO CORPORATIVO,1,1.5,FALSO,,,
__export__.product_template_1509_191d16b5,Producto almacenable,BEBIDA FRIA,0,UNIDAD,PLC1310,VASO DE CHILCANO,0,1,FALSO,,,
__export__.product_template_1834_68c23ec8,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1371,VASO DE CHILCANO CLASICO,0,7.5,VERDADERO,,,
__export__.product_template_1835_6843e969,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1372,VASO DE CHILCANO DE MARACUYA,0,7.5,VERDADERO,,,
__export__.product_template_1896_3461df1f,Producto almacenable,GENÉRICO,1234,UNIDAD,BASE,VASO DE JUGO X 12 OZ DESCARTABLE,1,2,VERDADERO,,,
__export__.product_template_1836_f20801d0,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1373,VASO DE PISCO SOUR ,0,9,VERDADERO,,,
__export__.product_template_1837_26dd3170,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1374,VASO DE PISCO SOUR DE MARACUYA,0,9,VERDADERO,,,
__export__.product_template_1899_a16068fb,Producto almacenable,BEBIDA FRIA,0,UNIDAD,,VASO DE REFRESCO (CORP),0,1,VERDADERO,,,
__export__.product_template_1900_2d304f01,Producto almacenable,BEBIDACORP(MILLA),0,UNIDAD,PLC1434,VASO DE REFRESCO (CORPOR.MILLA),1.5,2,FALSO,,,
__export__.product_template_448_36b0e7f3,Producto almacenable,BEBIDA FRIA,0,UNIDAD,PLC1048,VASO DE REFRESCO 8 OZ,0,2,FALSO,,,
__export__.product_template_447_041995bf,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1047,VASO DE REFRESCO X 10 OZ,0,2,VERDADERO,,,
__export__.product_template_1838_2bb661bc,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1375,VASO DE RON BLANCO,0,7.5,VERDADERO,,,
__export__.product_template_1833_525204d7,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1370,VASO DE RON COCA COLA Y LIMON,0,7.5,FALSO,,,
__export__.product_template_1691_3121e891,Consumible,BEBIDA FRIA,0,UNIDAD,PLC1690,VASO DE YOGURT,0,2.5,FALSO,,,
__export__.product_template_2297_ebabae2d,Producto almacenable,OTROS,1724,UNIDAD,,VASO DESCARTABLE 12 OZ,0.5,1,VERDADERO,,,
__export__.product_template_2298_f8b5573a,Producto almacenable,OTROS,25,UNIDAD,,VASO DESCARTABLE 6.5 OZ VENTA,0.5,0.5,VERDADERO,,,
__export__.product_template_1766_07f0fcc3,Producto almacenable,OTROS,34,UNIDAD,PLC1483,VASO DESCARTABLE 7 OZ,0.5,1,VERDADERO,,,
__export__.product_template_2295_539f80ca,Producto almacenable,OTROS,513,UNIDAD,,VASO POLIPAPEL 8 OZ ,0.5,1,VERDADERO,,,
__export__.product_template_1762_59e430df,Producto almacenable,CONFITERIA,0,UNIDAD,PLC1361,WAFER COCOSETTE X 50GR,1.19,2.8,VERDADERO,,,
__export__.product_template_2147_cc7dfe3f,Producto almacenable,CONFITERIA,4,UNIDAD,PLC1657,WAFER RELLENO COSTA X 27 GR NIK CHOCOLATE,0.89,1.5,VERDADERO,,,
__export__.product_template_2146_bccc0495,Producto almacenable,CONFITERIA,12,UNIDAD,PLC1659,WAFER RELLENO COSTA X 27 GR NIK FRESA,0.51,1.5,VERDADERO,,,
__export__.product_template_1768_fac86b9d,Producto almacenable,CONFITERIA,16,UNIDAD,PLC1661,WAFER RELLENO COSTA X 27 GR NIK VAINILLA,0.44,1.5,VERDADERO,,,
